Periodo,TRM,Tasa,Flujos_Financieros,TRM_Var,Tasa_Var,Volatilidad_TRM,Volatilidad_Tasa,Score_Riesgo,Riesgo_Label
2012-09,1802.7463333333333,4.75,,-0.15379987548362895,-0.20967741935483897,0.9028504641844147,0.13430103222360965,0.40143049534084885,0
2012-10,1804.4009677419356,4.75,,0.09178409507801799,0.0,0.7307282390030775,0.1433579744728212,0.3352986879430774,0
2012-11,1821.0136666666667,4.708333333333333,,0.920676680057464,-0.04166666666666696,0.5630089212493459,0.11100175998397725,0.25850409649493156,0
2012-12,1792.4948387096772,4.435483870967742,,-1.5660963165198383,-0.27284946236559104,1.2662062965870242,0.1469855011282035,0.5505781689732708,1
2013-01,1769.6725806451611,4.225806451612903,,-1.2732119262861885,-0.20967741935483897,1.3591031613772002,0.11948765979809431,0.5794875624903084,1
2013-02,1790.5478571428573,3.9642857142857144,,1.1796123602754616,-0.2615207373271886,1.5078154387843203,0.03368178698622586,0.613230711609596,1
2013-03,1813.7487096774194,3.653225806451613,,1.2957404317348598,-0.3110599078341014,1.450824416639805,0.05069560796743287,0.5955384490461519,1
2013-04,1830.2313333333334,3.25,,0.9087600486202607,-0.403225806451613,0.19857849859493587,0.07191315236453398,0.10100534514733454,0
2013-05,1847.9212903225805,3.25,,0.9665421341590097,0.0,0.20875188839525605,0.21128332877847122,0.14688575399164377,0
2013-06,1909.8493333333333,3.25,,3.3512273133636805,0.0,1.3937783487503062,0.232802527899036,0.6273520978698333,1
2013-07,1901.5425806451613,3.25,,-0.43494282733151923,0.0,1.9142434465298286,0.0,0.7656973786119314,1
2013-08,1902.1041935483872,3.25,,0.029534595172475697,0.0,2.0649643307812156,0.0,0.8259857323124863,1
2013-09,1919.5123333333333,3.25,,0.9152043218237704,0.0,0.6859357920746697,0.0,0.2743743168298679,0
2013-10,1885.1312903225805,3.25,,-1.7911342591401036,0.0,1.3798257412069557,0.0,0.5519302964827822,1
2013-11,1921.7530000000002,3.25,,1.9426609629482616,0.0,1.9287803756387187,0.0,0.7715121502554876,1
2013-12,1932.956129032258,3.25,,0.582964045444867,0.0,1.889724196269185,0.0,0.7558896785076741,1
2014-01,1957.2870967741935,3.25,,1.2587439195589356,0.0,0.6798525168451621,0.0,0.27194100673806487,0
2014-02,2038.4925,3.25,,4.148875418411602,0.0,1.8940812389639579,0.0,0.7576324955855832,1
2014-03,2019.7132258064516,3.25,,-0.9212334209494744,0.0,2.5433299998478947,0.0,1.017331999939158,2
2014-04,1938.3603333333333,3.275,,-4.027942751161362,0.02499999999999991,4.127509375794952,0.014433756729622204,1.6553338773368678,2
2014-05,1915.3609677419356,3.5,,-1.1865371569921956,0.2250000000000001,1.722189240732059,0.12332207155789175,0.7258723177601911,1
2014-06,1887.0393333333334,3.7916666666666665,,-1.4786578031811604,0.2916666666666665,1.5629978656684111,0.13877773329772855,0.666832466256683,1
2014-07,1857.6441935483872,4.0,,-1.5577385837009294,0.20833333333333348,0.1955243978672141,0.044095855184365325,0.09143851570219524,0
2014-08,1898.1251612903225,4.25,,2.179156152858863,0.25,2.135034698351021,0.04166666666661936,0.8665138793403944,1
2014-09,1973.7166666666667,4.5,,3.9824299744785074,0.25,2.8257638023758873,0.02405626121615327,1.137522399315201,2
2014-10,2048.5674193548384,4.5,,3.7923757726879836,0.0,0.9908241197069694,0.14433756729739347,0.4396309180720058,0
2014-11,2128.683666666667,4.5,,3.910842599315556,0.0,0.09598588517081369,0.1443375672973941,0.0816956242575437,0
2014-12,2342.253548387097,4.5,,10.032955345350203,0.0,3.5692934003548484,0.0,1.4277173601419395,2
2015-01,2397.2580645161293,4.5,,2.3483587490734648,0.0,4.06149900703618,0.0,1.624599602814472,2
2015-02,2420.6725,4.5,,0.9767173518132166,0.0,4.881083752026266,0.0,1.9524335008105067,2
2015-03,2585.362258064516,4.5,,6.80347126943095,0.0,3.0463226166477515,0.0,1.2185290466591008,2
2015-04,2505.248,4.5,,-3.098763347945366,0.0,4.976860700082335,0.0,1.990744280032934,2
2015-05,2437.5351612903223,4.5,,-2.7028397471898113,0.0,5.6062607125118955,0.0,2.2425042850047583,2
2015-06,2562.4776666666667,4.5,,5.125772434404818,0.0,4.638370996779752,0.0,1.855348398711901,2
2015-07,2732.035806451613,4.5,,6.616960685769091,0.0,5.006154399020595,0.0,2.002461759608238,2
2015-08,3012.5874193548384,4.5,,10.268958124220484,0.0,2.6461634722552234,0.0,1.0584653889020894,2
2015-09,3066.4080000000004,4.525,,1.786523448228694,0.025000000000000355,4.254838563892883,0.014433756729623276,1.7062655525760402,2
2015-10,2929.472258064516,4.75,,-4.4656726024548625,0.22499999999999964,7.395392666385113,0.12332207155789146,2.995153688021413,2
2015-11,3001.376333333333,5.225,,2.454506099891307,0.47499999999999964,3.817176739238718,0.2254624876411357,1.594509441987828,2
2015-12,3244.201612903226,5.588709677419355,,8.090464260448481,0.36370967741935534,6.289004565905969,0.12525035629347897,2.5531769332504313,2
2016-01,3270.1951612903226,5.75,,0.801230980334644,0.16129032258064502,3.821654633367053,0.15904553479006905,1.576375513783842,2
2016-02,3354.956896551724,6.068965517241379,,2.59194730225083,0.318965517241379,3.7985364615222372,0.10633053974488269,1.5513137465323596,2
2016-03,3128.7890322580647,6.330645161290323,-5.87,-6.74130462081698,0.26167964404894395,4.953216121869133,0.07981348480839773,2.0052310811901726,2
2016-04,2997.727,6.5,,-4.188906024241479,0.16935483870967705,4.823627644049851,0.07548608710555645,1.9520968837516073,2
2016-05,2993.508387096774,6.991935483870968,,-0.14072705430566712,0.49193548387096797,3.328415934043393,0.1661324241309371,1.3812061008566385,2
2016-06,2992.8586666666665,7.316666666666666,-4.72,-0.02170431300303477,0.32473118279569846,2.3723226834941915,0.16132645951210087,0.9973274832513068,2
2016-07,2960.999677419355,7.5,,-1.0645002920500302,0.18333333333333357,0.5708103686334262,0.1544808064923056,0.2746683894010622,0
2016-08,2952.7667741935484,7.75,,-0.2780447187681556,0.25,0.5433915448812549,0.07073724379590345,0.23857779109127297,0
2016-09,2924.2653333333333,7.75,-2.28,-0.9652452441997972,0.0,0.42829283117657874,0.1294575577525529,0.21015462779639738,0
2016-10,2929.3887096774192,7.75,,0.17520217080457812,0.0,0.5742092550413905,0.14433756729739408,0.27298497220577445,0
2016-11,3110.2586666666666,7.75,,6.17432423330273,0.0,3.835438657034073,0.0,1.5341754628136293,2
2016-12,3009.863870967742,7.645161290322581,-0.25,-3.2278600096795174,-0.10483870967741904,4.76045106868346,0.060528657253723625,1.9223390496495012,2
2017-01,2941.3993548387098,7.5,,-2.274671515526694,-0.14516129032258096,5.175183829393675,0.07493204228366883,2.092553144442571,2
2017-02,2879.5667857142857,7.482142857142857,,-2.1021480480951094,-0.017857142857143238,0.6062947677840986,0.06506157268090808,0.26203637891791187,0
2017-03,2942.286129032258,7.209677419354839,-2.78,2.1780826070479486,-0.2724654377880178,2.522470947442425,0.12730414746542526,1.0471799012165974,2
2017-04,2877.8216666666663,7.0,,-2.1909651046342904,-0.20967741935483897,2.497226489451665,0.13264158321205732,1.0386830707442831,2
2017-05,2923.6129032258063,6.5,,1.5911770034096495,-0.5,2.371273744213467,0.15275334862244078,0.994335502272119,2
2017-06,2957.0983333333334,6.25,-1.48,1.145344175714258,-0.25,2.066975465498232,0.1572752954441857,0.8739729228325487,1
2017-07,3036.5838709677423,5.766129032258065,,2.687957202451585,-0.48387096774193505,0.7938669772618321,0.1399141255878738,0.359521028581095,0
2017-08,2973.2048387096775,5.5,,-2.087182009494981,-0.26612903225806495,2.4368981301986063,0.13061860874468129,1.013944834702847,2
2017-09,2917.085,5.25,-3.45,-1.8875200920913549,-0.25,2.7011359291851327,0.13061860874468129,1.1196402992974575,2
2017-10,2953.7558064516134,5.233870967741935,,1.2571044879259086,-0.016129032258064946,1.8758456229721112,0.13991412558787197,0.7923124868652061,1
2017-11,3013.4666666666667,4.966666666666667,,2.0215232445631504,-0.26720430107526827,2.0717794120268764,0.1402559613347745,0.870788553211183,1
2017-12,2991.7619354838707,4.75,-2.26,-0.7202578818236827,-0.21666666666666679,1.4149005690513852,0.13279569892471932,0.6057991632979699,1
2018-01,2868.5722580645165,4.733870967741935,,-4.117629680298418,-0.016129032258064946,3.0754050550813328,0.13279569892471932,1.2700007317099489,2
2018-02,2860.252857142857,4.5,,-0.2900188725687758,-0.23387096774193505,2.096737355893871,0.12105293694490989,0.8750108234410213,1
2018-03,2847.9306451612906,4.5,0.33,-0.4308084843196447,0.0,2.1703715788371403,0.13061860874467912,0.9073342471582598,1
2018-04,2766.2850000000003,4.491666666666666,,-2.866841062299341,-0.008333333333333748,1.448797721862467,0.13268527834164706,0.6193246722474809,1
2018-05,2861.825806451613,4.25,,3.4537586131440756,-0.24166666666666625,3.1878440079174615,0.13718398027627393,1.316292797249867,2
2018-06,2889.689,4.25,-5.88,0.9736159861852167,0.0,3.1846035349403796,0.13718398027627393,1.3149971960590343,2
2018-07,2885.3219354838707,4.25,,-0.1511257618425077,0.0,1.8444214452793082,0.1395263150541477,0.7796264726279677,1
2018-08,2958.6667741935485,4.25,,2.5419984441832355,0.0,1.3526385032837474,0.0,0.5410554013134989,1
2018-09,3033.7679999999996,4.25,-0.73,2.5383468818289456,0.0,1.5538229427258083,0.0,0.6215292500903234,1
2018-10,3084.830967741935,4.25,,1.6831533506166396,0.0,0.4948036992044452,0.0,0.1979214796817781,0
2018-11,3194.0343333333335,4.25,,3.540011324229342,0.0,0.92939130305501,0.0,0.37175652122200403,0
2018-12,3218.5509677419354,4.25,-2.79,0.7675757944347383,0.0,1.412598230355479,0.0,0.5650395711421916,1
2019-01,3165.188064516129,4.25,,-1.6579791266516652,0.0,2.6009235593510533,0.0,1.0403694237404213,2
2019-02,3115.8385714285714,4.25,,-1.5591330461781516,0.0,1.3727503567545025,0.0,0.5491001427018011,1
2019-03,3128.684193548387,4.25,-4.37,0.41226853783782325,0.0,1.1677699648910536,0.0,0.46710842295642147,0
2019-04,3155.765,4.25,,0.8655653551565168,0.0,1.2891253202260111,0.0,0.5156501280904044,1
2019-05,3304.4945161290325,4.25,,4.712946500421689,0.0,2.3630365570379888,0.0,0.9452146228151955,1
2019-06,3260.517,4.25,-1.96,-1.330839434424269,0.0,3.059245116660786,0.0,1.2236982426643146,2
2019-07,3206.6003225806453,4.25,,-1.6536235639732721,0.0,3.586194649982546,0.0,1.4344778599930184,2
2019-08,3410.7290322580648,4.25,,6.365891883686281,0.0,4.539759365735932,0.0,1.815903746294373,2
