fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,costo_var,ise_es_real,ise_norm,emp_norm,costo_norm,tpm_norm,icds,estado,estado_nombre,vulnerabilidad
2018-01,M10,Servicios profesionales,2.9015,3.68,5.0,5.9709,,3.68,True,0.6396,0.6869,0.8378,0.9727,0.741,S2,Crecimiento,Moderada
2018-02,M10,Servicios profesionales,2.9451,3.37,5.0,2.3786,,3.37,True,0.6486,0.5051,0.8649,0.9727,0.7046,S2,Crecimiento,Moderada
2018-03,M10,Servicios profesionales,3.4192,3.14,5.0,11.9092,,3.14,True,0.6667,0.8889,0.964,0.9727,0.8276,S1,Aceleración,Baja
2018-04,M10,Servicios profesionales,3.6677,3.13,5.0,-10.6917,,3.13,True,0.7117,0.0101,0.973,0.9727,0.6277,S2,Crecimiento,Moderada
2018-05,M10,Servicios profesionales,3.5861,3.16,5.0,-0.1814,,3.16,True,0.6937,0.3131,0.9459,0.9727,0.6908,S2,Crecimiento,Moderada
2018-06,M10,Servicios profesionales,3.7104,3.2,5.0,9.2421,,3.2,True,0.7297,0.8485,0.9279,0.9727,0.8355,S1,Aceleración,Baja
2018-07,M10,Servicios profesionales,3.5933,3.12,5.0,-1.3767,,3.12,True,0.7027,0.2424,0.982,0.9727,0.684,S2,Crecimiento,Moderada
2018-08,M10,Servicios profesionales,3.7248,3.1,5.0,-8.9169,,3.1,True,0.7477,0.0202,0.991,0.9727,0.6482,S2,Crecimiento,Moderada
2018-09,M10,Servicios profesionales,3.7742,3.23,5.0,1.565,,3.23,True,0.7658,0.4242,0.9099,0.9727,0.7403,S2,Crecimiento,Moderada
2018-10,M10,Servicios profesionales,3.9154,3.33,5.0,5.6167,,3.33,True,0.8108,0.6768,0.8739,0.9727,0.8142,S1,Aceleración,Baja
2018-11,M10,Servicios profesionales,4.069,3.27,5.0,-2.9633,,3.27,True,0.8559,0.1818,0.8919,0.9727,0.7121,S2,Crecimiento,Moderada
2018-12,M10,Servicios profesionales,3.9711,3.18,5.0,1.8611,,3.18,True,0.8288,0.4646,0.9369,0.9727,0.781,S2,Crecimiento,Moderada
2019-01,M10,Servicios profesionales,4.4296,3.15,5.0,-5.8591,,3.15,True,0.8649,0.0909,0.955,0.9727,0.7056,S2,Crecimiento,Moderada
2019-02,M10,Servicios profesionales,4.8835,3.01,5.0,-1.0459,,3.01,True,0.8739,0.2929,1.0,0.9727,0.7687,S2,Crecimiento,Moderada
2019-03,M10,Servicios profesionales,3.9207,3.21,5.0,-7.3492,,3.21,True,0.8198,0.0404,0.9189,0.9727,0.6677,S2,Crecimiento,Moderada
2019-04,M10,Servicios profesionales,3.6926,3.25,5.0,13.7988,,3.25,True,0.7207,0.9192,0.9009,0.9727,0.8442,S1,Aceleración,Baja
2019-05,M10,Servicios profesionales,3.9868,3.31,5.0,1.2059,,3.31,True,0.8378,0.4141,0.8829,0.9727,0.7611,S2,Crecimiento,Moderada
2019-06,M10,Servicios profesionales,3.8267,3.43,5.0,-4.1362,,3.43,True,0.7838,0.1313,0.8468,0.9727,0.6616,S2,Crecimiento,Moderada
2019-07,M10,Servicios profesionales,4.0009,3.79,5.0,0.9683,,3.79,True,0.8468,0.3838,0.8198,0.9727,0.7445,S2,Crecimiento,Moderada
2019-08,M10,Servicios profesionales,3.8442,3.75,5.0,2.2968,,3.75,True,0.8018,0.4848,0.8288,0.9727,0.7536,S2,Crecimiento,Moderada
2019-09,M10,Servicios profesionales,3.7588,3.82,5.0,7.6914,,3.82,True,0.7568,0.7677,0.8018,0.9727,0.8009,S1,Aceleración,Baja
2019-10,M10,Servicios profesionales,3.7134,3.86,5.0,0.8818,,3.86,True,0.7387,0.3636,0.7748,0.9727,0.6872,S2,Crecimiento,Moderada
2019-11,M10,Servicios profesionales,3.5819,3.84,5.0,2.5079,,3.84,True,0.6847,0.5152,0.7838,0.9727,0.7053,S2,Crecimiento,Moderada
2019-12,M10,Servicios profesionales,3.447,3.8,5.0,-0.084,,3.8,True,0.6757,0.3333,0.8108,0.9727,0.6617,S2,Crecimiento,Moderada
2020-01,M10,Servicios profesionales,3.5632,3.62,5.0,15.4879,,3.62,True,0.6847,0.9495,0.8378,0.9727,0.8247,S1,Aceleración,Baja
2020-02,M10,Servicios profesionales,2.9207,3.72,5.0,0.3736,,3.72,True,0.6486,0.3535,0.8288,0.9727,0.6595,S2,Crecimiento,Moderada
2020-03,M10,Servicios profesionales,1.3036,3.86,5.0,8.2227,,3.86,True,0.4865,0.798,0.7748,0.9727,0.695,S2,Crecimiento,Moderada
2020-04,M10,Servicios profesionales,-2.1249,3.51,5.0,-17.345388935700605,,3.51,True,0.1081,0.0,0.8378,0.9727,0.3567,S4,Decrecimiento,Media
2020-05,M10,Servicios profesionales,-4.4471,2.85,5.0,-9.9697,,2.85,True,0.0,0.0202,1.0,0.9727,0.351,S4,Decrecimiento,Media
2020-06,M10,Servicios profesionales,-5.6182,2.19,5.0,-10.5292,,2.19,True,0.0,0.0202,1.0,0.9727,0.351,S4,Decrecimiento,Media
2020-07,M10,Servicios profesionales,-6.1514,1.97,5.0,-12.7955,,1.97,True,0.0,0.0,1.0,0.9727,0.3459,S4,Decrecimiento,Media
2020-08,M10,Servicios profesionales,-6.5353,1.88,5.0,-17.345388935700605,,1.88,True,0.0,0.0,1.0,0.9727,0.3459,S4,Decrecimiento,Media
2020-09,M10,Servicios profesionales,-6.4079,1.97,2.0,-16.3027,,1.97,True,0.0,0.0,1.0,1.0,0.35,S4,Decrecimiento,Media
2020-10,M10,Servicios profesionales,-6.2416,1.75,2.0,-15.4667,,1.75,True,0.0,0.0,1.0,1.0,0.35,S4,Decrecimiento,Media
2020-11,M10,Servicios profesionales,-6.0398,1.49,2.0,-7.1683,,1.49,True,0.0,0.0505,1.0,1.0,0.3626,S4,Decrecimiento,Media
2020-12,M10,Servicios profesionales,-5.7903,1.61,2.0,-2.6376,,1.61,True,0.0,0.2121,1.0,1.0,0.403,S3,Estabilidad,Moderada
2021-01,M10,Servicios profesionales,-1.5774,1.6,2.0,6.1447,,1.6,True,0.1081,0.697,1.0,1.0,0.5675,S3,Estabilidad,Moderada
2021-02,M10,Servicios profesionales,-1.0974,1.56,2.0,23.33346570337737,,1.56,True,0.1081,0.9899,1.0,1.0,0.6407,S2,Crecimiento,Moderada
2021-03,M10,Servicios profesionales,1.1479,1.51,2.0,18.7537,,1.51,True,0.3333,0.9798,1.0,1.0,0.7283,S2,Crecimiento,Moderada
2021-04,M10,Servicios profesionales,4.2402,1.95,2.0,23.33346570337737,,1.95,True,0.8649,0.9899,1.0,1.0,0.9434,S1,Aceleración,Baja
2021-05,M10,Servicios profesionales,5.8109,3.3,2.0,23.33346570337737,,3.3,True,0.8919,0.9899,0.8829,1.0,0.9308,S1,Aceleración,Baja
2021-06,M10,Servicios profesionales,6.9385,3.63,2.0,23.33346570337737,,3.63,True,0.8919,0.9899,0.8378,1.0,0.9218,S1,Aceleración,Baja
2021-07,M10,Servicios profesionales,7.7237,3.97,2.0,23.33346570337737,,3.97,True,0.9009,0.9899,0.7568,1.0,0.9092,S1,Aceleración,Baja
2021-08,M10,Servicios profesionales,8.2592,4.44,2.0,23.33346570337737,,4.44,True,0.9369,0.9899,0.6757,1.0,0.9074,S1,Aceleración,Baja
2021-09,M10,Servicios profesionales,8.986,4.51,2.0,23.33346570337737,,4.51,True,0.9459,0.9899,0.6667,1.0,0.9092,S1,Aceleración,Baja
2021-10,M10,Servicios profesionales,9.0693,4.58,2.0,23.33346570337737,,4.58,True,0.955,0.9899,0.6577,1.0,0.911,S1,Aceleración,Baja
2021-11,M10,Servicios profesionales,9.4723,5.26,2.0,23.33346570337737,,5.26,True,0.964,0.9899,0.5135,1.0,0.8858,S1,Aceleración,Baja
2021-12,M10,Servicios profesionales,9.7335,5.62,2.3871,23.33346570337737,,5.62,True,0.964,0.9899,0.4324,1.0,0.8696,S1,Aceleración,Baja
2022-01,M10,Servicios profesionales,7.2394,6.94,3.0323,14.8807,,6.94,True,0.8919,0.9394,0.3514,1.0,0.8119,S1,Aceleración,Baja
2022-02,M10,Servicios profesionales,7.8584,8.01,4.0,4.6051,,8.01,True,0.9009,0.6263,0.2523,0.9909,0.716,S2,Crecimiento,Moderada
2022-03,M10,Servicios profesionales,8.1797,8.53,4.0,-1.2947,,8.53,True,0.9189,0.2525,0.2162,0.9909,0.6226,S2,Crecimiento,Moderada
2022-04,M10,Servicios profesionales,8.9253,9.23,5.0,8.0928,,9.23,True,0.9369,0.7879,0.1802,0.9727,0.7537,S2,Crecimiento,Moderada
2022-05,M10,Servicios profesionales,9.9255,9.07,5.9677,6.7357,,9.07,True,0.973,0.7374,0.1892,0.7271,0.7205,S2,Crecimiento,Moderada
2022-06,M10,Servicios profesionales,10.31,9.67,6.0,-5.0743,,9.67,True,0.991,0.1212,0.1622,0.718,0.5668,S3,Estabilidad,Moderada
2022-07,M10,Servicios profesionales,9.9441,10.21,6.0,11.6077,,10.21,True,0.982,0.8788,0.1441,0.718,0.749,S2,Crecimiento,Moderada
2022-08,M10,Servicios profesionales,9.8704,10.84,9.0,5.4299,,10.84,True,0.964,0.6566,0.1261,0.5087,0.6513,S2,Crecimiento,Moderada
2022-09,M10,Servicios profesionales,9.3099,11.44,9.0333,1.872,,11.44,True,0.955,0.4747,0.0991,0.4996,0.5954,S3,Estabilidad,Moderada
2022-10,M10,Servicios profesionales,8.9986,12.22,10.0323,-1.0843,,12.22,True,0.9459,0.2828,0.0721,0.4905,0.5371,S3,Estabilidad,Moderada
2022-11,M10,Servicios profesionales,8.2365,12.53,11.0,4.7831,,12.53,True,0.9279,0.6364,0.0541,0.4814,0.6133,S2,Crecimiento,Moderada
2022-12,M10,Servicios profesionales,7.8601,13.12,11.4194,-2.203,,13.12,True,0.9099,0.2323,0.036,0.4723,0.5001,S3,Estabilidad,Moderada
2023-01,M10,Servicios profesionales,4.9462,13.25,12.0,12.1829,,13.25,True,0.8829,0.899,0.027,0.4632,0.6528,S2,Crecimiento,Moderada
2023-02,M10,Servicios profesionales,3.8377,13.28,12.0,-1.2204,,13.28,True,0.7928,0.2626,0.018,0.4632,0.4559,S3,Estabilidad,Moderada
2023-03,M10,Servicios profesionales,3.3111,13.34,12.0323,17.2176,,13.34,True,0.6577,0.9697,0.009,0.445,0.5741,S3,Estabilidad,Moderada
2023-04,M10,Servicios profesionales,2.2505,12.82,13.0,0.9531,,12.82,True,0.6036,0.3737,0.045,0.4359,0.4093,S3,Estabilidad,Moderada
2023-05,M10,Servicios profesionales,1.7522,12.36,13.0,1.5772,,12.36,True,0.5405,0.4343,0.0631,0.4359,0.4028,S3,Estabilidad,Moderada
2023-06,M10,Servicios profesionales,2.2578,12.13,13.0,17.1156,,12.13,True,0.6126,0.9596,0.0811,0.4359,0.5665,S3,Estabilidad,Moderada
2023-07,M10,Servicios profesionales,2.3234,11.78,13.0,-3.2794,,11.78,True,0.6216,0.1414,0.0901,0.4359,0.3674,S4,Decrecimiento,Media
2023-08,M10,Servicios profesionales,2.2371,11.43,13.0,4.9244,,11.43,True,0.5856,0.6465,0.1081,0.4359,0.4829,S3,Estabilidad,Moderada
2023-09,M10,Servicios profesionales,1.9124,10.99,13.0,0.4039,,10.99,True,0.5495,0.3535,0.1171,0.4359,0.397,S4,Decrecimiento,Media
2023-10,M10,Servicios profesionales,1.9677,10.48,13.0,3.2908,,10.48,True,0.5676,0.5253,0.1351,0.4359,0.4508,S3,Estabilidad,Moderada
2023-11,M10,Servicios profesionales,2.1527,10.15,13.0,3.7455,,10.15,True,0.5766,0.5859,0.1532,0.4359,0.4731,S3,Estabilidad,Moderada
2023-12,M10,Servicios profesionales,1.9154,9.28,13.0,7.55,,9.28,True,0.5586,0.7576,0.1712,0.4359,0.5125,S3,Estabilidad,Moderada
2024-01,M10,Servicios profesionales,0.3467,8.35,13.0,-3.2216,,8.35,True,0.2342,0.1515,0.2252,0.4359,0.242,S4,Decrecimiento,Media
2024-02,M10,Servicios profesionales,0.1491,7.74,13.0,-6.5517,,7.74,True,0.1892,0.0505,0.2793,0.4359,0.2096,S4,Decrecimiento,Media
2024-03,M10,Servicios profesionales,-0.373,7.36,13.0,1.8344,,7.36,True,0.1712,0.4545,0.3063,0.4359,0.3088,S4,Decrecimiento,Media
2024-04,M10,Servicios profesionales,0.4519,7.16,13.0,3.6059,,7.16,True,0.2432,0.5556,0.3423,0.4359,0.37,S4,Decrecimiento,Media
2024-05,M10,Servicios profesionales,0.5223,7.16,13.0,-0.9419,,7.16,True,0.2523,0.303,0.3423,0.4359,0.3105,S4,Decrecimiento,Media
2024-06,M10,Servicios profesionales,-0.4008,7.18,13.0,-6.0237,,7.18,True,0.1441,0.0808,0.3243,0.4359,0.2081,S4,Decrecimiento,Media
2024-07,M10,Servicios profesionales,-0.4087,6.86,13.0,3.4235,,6.86,True,0.1351,0.5354,0.3604,0.4359,0.3254,S4,Decrecimiento,Media
2024-08,M10,Servicios profesionales,-0.399,6.12,13.0,-3.1212,,6.12,True,0.1532,0.1616,0.3964,0.4359,0.2463,S4,Decrecimiento,Media
2024-09,M10,Servicios profesionales,-0.3987,5.81,13.0,10.0507,,5.81,True,0.1622,0.8586,0.4234,0.4359,0.4296,S3,Estabilidad,Moderada
2024-10,M10,Servicios profesionales,-0.5102,5.41,13.0,-5.5042,,5.41,True,0.1171,0.1111,0.4685,0.4359,0.2337,S4,Decrecimiento,Media
2024-11,M10,Servicios profesionales,-0.5908,5.2,13.0,-2.5216,,5.2,True,0.1081,0.2222,0.5405,0.4359,0.2723,S4,Decrecimiento,Media
2024-12,M10,Servicios profesionales,-0.4191,5.2,13.0,-6.0847,,5.2,True,0.1261,0.0707,0.5405,0.4359,0.2416,S4,Decrecimiento,Media
2025-01,M10,Servicios profesionales,0.2032,5.22,13.0,-6.3557,,5.22,True,0.2072,0.0606,0.5225,0.4359,0.2679,S4,Decrecimiento,Media
2025-02,M10,Servicios profesionales,0.5831,5.28,13.0,6.5501,,5.28,True,0.2793,0.7273,0.5135,0.4359,0.4616,S3,Estabilidad,Moderada
2025-03,M10,Servicios profesionales,1.0917,5.09,13.0,-2.6445,,5.09,True,0.3243,0.202,0.5946,0.4359,0.3645,S4,Decrecimiento,Media
2025-04,M10,Servicios profesionales,1.17,5.16,13.0,-1.1385,,5.16,True,0.3604,0.2727,0.5676,0.4359,0.3912,S4,Decrecimiento,Media
2025-05,M10,Servicios profesionales,1.2606,5.05,13.0,7.8754,,5.05,True,0.4144,0.7778,0.6036,0.4359,0.5463,S3,Estabilidad,Moderada
2025-06,M10,Servicios profesionales,1.3275,4.82,13.0,6.5211,,4.82,True,0.4865,0.7172,0.6216,0.4359,0.5636,S3,Estabilidad,Moderada
2025-07,M10,Servicios profesionales,1.375,4.9,13.0,6.3034,,4.9,True,0.5045,0.7071,0.6126,0.4359,0.5665,S3,Estabilidad,Moderada
2025-08,M10,Servicios profesionales,1.2906,5.1,13.0,-2.9775,,5.1,True,0.4685,0.1717,0.5856,0.4359,0.4128,S3,Estabilidad,Moderada
2025-09,M10,Servicios profesionales,1.2794,5.18,13.0,-11.0096,,5.18,True,0.4505,0.0,0.5586,0.4359,0.3573,S4,Decrecimiento,Media
2025-10,M10,Servicios profesionales,1.2959,5.51,13.0,8.2368,,5.51,True,0.4775,0.798,0.4505,0.4359,0.546,S3,Estabilidad,Moderada
2025-11,M10,Servicios profesionales,1.2769,5.3,13.0,-2.607,,5.3,True,0.4414,0.2121,0.4955,0.4359,0.3941,S4,Decrecimiento,Media
2025-12,M10,Servicios profesionales,1.3416,5.1,13.0,3.7452,,5.1,True,0.4955,0.5758,0.5856,0.4359,0.5247,S3,Estabilidad,Moderada
2026-01,M10,Servicios profesionales,1.2623,5.35,13.0,8.9267,,5.35,True,0.4234,0.8283,0.4865,0.4359,0.5391,S3,Estabilidad,Moderada
2026-02,M10,Servicios profesionales,1.2444,5.29,13.0,14.2898,,5.29,True,0.3964,0.9293,0.5045,0.4359,0.5572,S3,Estabilidad,Moderada
2026-03,M10,Servicios profesionales,1.2444,5.56,13.0,3.7515,,5.56,False,0.3964,0.596,0.4414,0.4359,0.4612,S3,Estabilidad,Moderada
2015-01,M11,"Gobierno, educación y salud",5.1643,3.82,13.0,,,3.82,True,0.7568,,0.8018,0.4359,0.7046,S2,Crecimiento,Moderada
2015-02,M11,"Gobierno, educación y salud",5.8116,4.36,13.0,,,4.36,True,0.8468,,0.7117,0.4359,0.7286,S2,Crecimiento,Moderada
2015-03,M11,"Gobierno, educación y salud",6.1532,4.56,13.0,,,4.56,True,0.9009,,0.6667,0.4359,0.7454,S2,Crecimiento,Moderada
2015-04,M11,"Gobierno, educación y salud",6.0729,4.64,13.0,,,4.64,True,0.8739,,0.6577,0.4359,0.7286,S2,Crecimiento,Moderada
2015-05,M11,"Gobierno, educación y salud",6.4834,4.41,13.0,,,4.41,True,0.9189,,0.6937,0.4359,0.7622,S2,Crecimiento,Moderada
2015-06,M11,"Gobierno, educación y salud",6.529,4.42,13.0,,,4.42,True,0.9279,,0.6847,0.4359,0.7646,S2,Crecimiento,Moderada
2015-07,M11,"Gobierno, educación y salud",7.1198,4.46,13.0,,,4.46,True,0.955,,0.6757,0.4359,0.7767,S2,Crecimiento,Moderada
2015-08,M11,"Gobierno, educación y salud",7.4961,4.74,13.0,,,4.74,True,0.973,,0.6306,0.4359,0.7743,S2,Crecimiento,Moderada
2015-09,M11,"Gobierno, educación y salud",7.4347,5.35,13.0,,,5.35,True,0.964,,0.4865,0.4359,0.731,S2,Crecimiento,Moderada
2015-10,M11,"Gobierno, educación y salud",6.8572,5.89,13.0,,,5.89,True,0.9459,,0.4144,0.4359,0.7022,S2,Crecimiento,Moderada
2015-11,M11,"Gobierno, educación y salud",6.105,6.39,13.0,,,6.39,True,0.8919,,0.3874,0.4359,0.6662,S2,Crecimiento,Moderada
2015-12,M11,"Gobierno, educación y salud",5.3276,6.77,13.0,,,6.77,True,0.8198,,0.3694,0.4359,0.6229,S2,Crecimiento,Moderada
2016-01,M11,"Gobierno, educación y salud",0.968,7.45,13.0,10.1398,,7.45,True,0.045,0.9394,0.2973,0.4359,0.3777,S4,Decrecimiento,Media
2016-02,M11,"Gobierno, educación y salud",1.7324,7.59,6.0,8.2658,,7.59,True,0.0901,0.8586,0.2883,0.718,0.4161,S3,Estabilidad,Moderada
2016-03,M11,"Gobierno, educación y salud",2.3114,7.98,6.0,2.8565,,7.98,True,0.1081,0.4747,0.2613,0.718,0.3219,S4,Decrecimiento,Media
2016-04,M11,"Gobierno, educación y salud",3.0213,7.93,6.0,2.0251,,7.93,True,0.1892,0.4343,0.2703,0.718,0.346,S4,Decrecimiento,Media
2016-05,M11,"Gobierno, educación y salud",3.2253,8.2,6.9677,6.5178,,8.2,True,0.2162,0.7172,0.2342,0.6634,0.4121,S3,Estabilidad,Moderada
2016-06,M11,"Gobierno, educación y salud",3.313,8.6,7.0,1.5799,,8.6,True,0.2523,0.3939,0.2072,0.6543,0.339,S4,Decrecimiento,Media
2016-07,M11,"Gobierno, educación y salud",2.8827,8.97,7.0,3.2217,,8.97,True,0.1802,0.4848,0.1982,0.6543,0.3311,S4,Decrecimiento,Media
2016-08,M11,"Gobierno, educación y salud",2.3911,8.1,7.0,-0.0663,,8.1,True,0.1261,0.2626,0.2432,0.6543,0.2629,S4,Decrecimiento,Media
2016-09,M11,"Gobierno, educación y salud",2.4028,7.27,7.0,1.9869,,7.27,True,0.1351,0.4242,0.3153,0.6543,0.3213,S4,Decrecimiento,Media
2016-10,M11,"Gobierno, educación y salud",2.7542,6.48,7.0,-4.3807,,6.48,True,0.1712,0.101,0.3784,0.6543,0.2676,S4,Decrecimiento,Media
2016-11,M11,"Gobierno, educación y salud",3.214,5.96,7.0,8.5858,,5.96,True,0.2072,0.899,0.4054,0.6543,0.4869,S3,Estabilidad,Moderada
2016-12,M11,"Gobierno, educación y salud",3.6769,5.75,7.0,5.9507,,5.75,True,0.3423,0.6667,0.4324,0.6543,0.4882,S3,Estabilidad,Moderada
2017-01,M11,"Gobierno, educación y salud",6.0456,5.47,7.0,-4.0986,,5.47,True,0.8649,0.1111,0.4595,0.6543,0.5638,S3,Estabilidad,Moderada
2017-02,M11,"Gobierno, educación y salud",4.6526,5.18,7.0,-4.9469,,5.18,True,0.6306,0.0606,0.5586,0.6543,0.4773,S3,Estabilidad,Moderada
2017-03,M11,"Gobierno, educación y salud",3.8931,4.69,7.0,0.8077,,4.69,True,0.4324,0.3232,0.6396,0.6543,0.4798,S3,Estabilidad,Moderada
2017-04,M11,"Gobierno, educación y salud",3.2774,4.66,7.0,4.7518,,4.66,True,0.2342,0.6061,0.6486,0.6543,0.4731,S3,Estabilidad,Moderada
2017-05,M11,"Gobierno, educación y salud",3.1056,4.37,7.0,-3.8407,,4.37,True,0.1982,0.1212,0.7027,0.6543,0.3483,S4,Decrecimiento,Media
2017-06,M11,"Gobierno, educación y salud",3.476,3.99,7.0,3.702,,3.99,True,0.3063,0.5455,0.7477,0.6543,0.5066,S3,Estabilidad,Moderada
2017-07,M11,"Gobierno, educación y salud",3.3888,3.4,7.0,-5.5389,,3.4,True,0.2793,0.0404,0.8559,0.6543,0.3911,S4,Decrecimiento,Media
2017-08,M11,"Gobierno, educación y salud",3.5186,3.87,7.0,7.6842,,3.87,True,0.3243,0.8081,0.7658,0.6543,0.5831,S3,Estabilidad,Moderada
2017-09,M11,"Gobierno, educación y salud",3.3425,3.97,7.0,0.9986,,3.97,True,0.2613,0.3434,0.7568,0.6543,0.4399,S3,Estabilidad,Moderada
2017-10,M11,"Gobierno, educación y salud",3.3032,4.05,6.871,1.1999,,4.05,True,0.2432,0.3636,0.7387,0.6725,0.4368,S3,Estabilidad,Moderada
2017-11,M11,"Gobierno, educación y salud",3.3847,4.12,5.0,-4.8734,,4.12,True,0.2703,0.0707,0.7207,0.9727,0.4158,S3,Estabilidad,Moderada
2017-12,M11,"Gobierno, educación y salud",3.4631,4.09,5.0,-5.7848,,4.09,True,0.2973,0.0303,0.7297,0.9727,0.4183,S3,Estabilidad,Moderada
2018-01,M11,"Gobierno, educación y salud",3.265,3.68,5.0,-1.3181,,3.68,True,0.2252,0.2121,0.8378,0.9727,0.4566,S3,Estabilidad,Moderada
2018-02,M11,"Gobierno, educación y salud",4.0389,3.37,5.0,2.7775,,3.37,True,0.4685,0.4545,0.8649,0.9727,0.6199,S2,Crecimiento,Moderada
2018-03,M11,"Gobierno, educación y salud",4.4319,3.14,5.0,1.411,,3.14,True,0.5495,0.3737,0.964,0.9727,0.6519,S2,Crecimiento,Moderada
2018-04,M11,"Gobierno, educación y salud",4.6186,3.13,5.0,0.8515,,3.13,True,0.6036,0.3333,0.973,0.9727,0.6653,S2,Crecimiento,Moderada
2018-05,M11,"Gobierno, educación y salud",4.7033,3.16,5.0,3.6813,,3.16,True,0.6486,0.5253,0.9459,0.9727,0.7258,S2,Crecimiento,Moderada
2018-06,M11,"Gobierno, educación y salud",4.6408,3.2,5.0,7.4644,,3.2,True,0.6216,0.798,0.9279,0.9727,0.7796,S2,Crecimiento,Moderada
2018-07,M11,"Gobierno, educación y salud",4.5786,3.12,5.0,9.5861,,3.12,True,0.5946,0.9293,0.982,0.9727,0.8125,S1,Aceleración,Baja
2018-08,M11,"Gobierno, educación y salud",4.6375,3.1,5.0,-0.2134,,3.1,True,0.6126,0.2525,0.991,0.9727,0.6523,S2,Crecimiento,Moderada
2018-09,M11,"Gobierno, educación y salud",4.7714,3.23,5.0,-6.5523,,3.23,True,0.6667,0.0101,0.9099,0.9727,0.5971,S3,Estabilidad,Moderada
2018-10,M11,"Gobierno, educación y salud",4.8502,3.33,5.0,0.5863,,3.33,True,0.6937,0.2929,0.8739,0.9727,0.6714,S2,Crecimiento,Moderada
2018-11,M11,"Gobierno, educación y salud",4.8473,3.27,5.0,-0.0507,,3.27,True,0.6847,0.2727,0.8919,0.9727,0.6663,S2,Crecimiento,Moderada
2018-12,M11,"Gobierno, educación y salud",4.7362,3.18,5.0,8.2086,,3.18,True,0.6577,0.8384,0.9369,0.9727,0.806,S1,Aceleración,Baja
2019-01,M11,"Gobierno, educación y salud",5.6875,3.15,5.0,1.0121,,3.15,True,0.8378,0.3535,0.955,0.9727,0.7604,S2,Crecimiento,Moderada
2019-02,M11,"Gobierno, educación y salud",6.0895,3.01,5.0,5.8449,,3.01,True,0.8829,0.6566,1.0,0.9727,0.8632,S1,Aceleración,Baja
2019-03,M11,"Gobierno, educación y salud",5.1703,3.21,5.0,5.3075,,3.21,True,0.7748,0.6364,0.9189,0.9727,0.7987,S2,Crecimiento,Moderada
2019-04,M11,"Gobierno, educación y salud",5.1262,3.25,5.0,-1.9225,,3.25,True,0.7297,0.1717,0.9009,0.9727,0.6609,S2,Crecimiento,Moderada
2019-05,M11,"Gobierno, educación y salud",5.3001,3.31,5.0,5.0749,,3.31,True,0.8018,0.6162,0.8829,0.9727,0.7973,S2,Crecimiento,Moderada
2019-06,M11,"Gobierno, educación y salud",5.1342,3.43,5.0,-1.8234,,3.43,True,0.7387,0.1919,0.8468,0.9727,0.6587,S2,Crecimiento,Moderada
2019-07,M11,"Gobierno, educación y salud",5.3469,3.79,5.0,-0.4534,,3.79,True,0.8288,0.2323,0.8198,0.9727,0.6995,S2,Crecimiento,Moderada
2019-08,M11,"Gobierno, educación y salud",5.2901,3.75,5.0,-1.1888,,3.75,True,0.7928,0.2222,0.8288,0.9727,0.6843,S2,Crecimiento,Moderada
2019-09,M11,"Gobierno, educación y salud",5.3029,3.82,5.0,6.3576,,3.82,True,0.8108,0.697,0.8018,0.9727,0.8048,S1,Aceleración,Baja
2019-10,M11,"Gobierno, educación y salud",5.2033,3.86,5.0,2.2338,,3.86,True,0.7838,0.4444,0.7748,0.9727,0.7255,S2,Crecimiento,Moderada
2019-11,M11,"Gobierno, educación y salud",5.1699,3.84,5.0,4.196,,3.84,True,0.7658,0.5758,0.7838,0.9727,0.7529,S2,Crecimiento,Moderada
2019-12,M11,"Gobierno, educación y salud",5.0963,3.8,5.0,-4.7556,,3.8,True,0.7207,0.0808,0.8108,0.9727,0.6165,S2,Crecimiento,Moderada
2020-01,M11,"Gobierno, educación y salud",1.2523,3.62,5.0,1.261,,3.62,True,0.0631,0.3737,0.8378,0.9727,0.4321,S3,Estabilidad,Moderada
2020-02,M11,"Gobierno, educación y salud",0.76,3.72,5.0,-2.6725,,3.72,True,0.036,0.1515,0.8288,0.9727,0.3639,S4,Decrecimiento,Media
2020-03,M11,"Gobierno, educación y salud",1.5649,3.86,5.0,-8.6996,,3.86,True,0.0811,0.0,0.7748,0.9727,0.3333,S4,Decrecimiento,Media
2020-04,M11,"Gobierno, educación y salud",0.4801,3.51,5.0,-11.919984815020408,,3.51,True,0.036,0.0,0.8378,0.9727,0.3279,S4,Decrecimiento,Media
2020-05,M11,"Gobierno, educación y salud",-0.3682,2.85,5.0,-11.919984815020408,,2.85,True,0.0,0.0,1.0,0.9727,0.3459,S4,Decrecimiento,Media
2020-06,M11,"Gobierno, educación y salud",-0.6295,2.19,5.0,-11.919984815020408,,2.19,True,0.0,0.0,1.0,0.9727,0.3459,S4,Decrecimiento,Media
2020-07,M11,"Gobierno, educación y salud",-0.8279,1.97,5.0,-11.919984815020408,,1.97,True,0.0,0.0,1.0,0.9727,0.3459,S4,Decrecimiento,Media
2020-08,M11,"Gobierno, educación y salud",-0.9223,1.88,5.0,-10.8776,,1.88,True,0.0,0.0,1.0,0.9727,0.3459,S4,Decrecimiento,Media
2020-09,M11,"Gobierno, educación y salud",-0.9133,1.97,2.0,-11.919984815020408,,1.97,True,0.0,0.0,1.0,1.0,0.35,S4,Decrecimiento,Media
